5.000000000000000000e+01,1.058991387455599084e-03,8.513763967118153503e-04
5.500000000000000000e+01,1.249769585249496618e-03,8.339882962752605353e-04
6.000000000000000000e+01,1.447262607165132131e-03,7.902416882419992109e-04
6.500000000000000000e+01,1.648795551331068681e-03,7.187613398438325984e-04
7.000000000000000000e+01,1.851544498084726348e-03,6.183102246176290289e-04
7.500000000000000000e+01,2.052512562698253704e-03,4.877844783292902974e-04
8.000000000000000000e+01,2.248496920307037177e-03,3.262186621647557251e-04
8.500000000000000000e+01,2.436048976829634661e-03,1.328048222519937448e-04
9.000000000000000000e+01,2.611430818651719853e-03,-9.307131757950657378e-05
9.500000000000000000e+01,2.770572172686582273e-03,-3.517740141788530347e-04
1.000000000000000000e+02,2.909033368738877211e-03,-6.433385937784717300e-04
1.050000000000000000e+02,3.021981187437001656e-03,-9.673685611064373807e-04
1.100000000000000000e+02,3.104185899957622070e-03,-1.322908918219452756e-03
1.150000000000000000e+02,3.150049054625823648e-03,-1.708298244175269652e-03
1.200000000000000000e+02,3.153672300716473583e-03,-2.121005330449392268e-03
1.250000000000000000e+02,3.108977290068899203e-03,-2.557460291629930823e-03
1.300000000000000000e+02,3.009884882824092472e-03,-3.012894839954904577e-03
1.350000000000000000e+02,2.850557925634258569e-03,-3.481211268592473464e-03
1.400000000000000000e+02,2.625705361705176107e-03,-3.954903668697674554e-03
1.450000000000000000e+02,2.330936399058912249e-03,-4.425056683549615476e-03
1.500000000000000000e+02,1.963142642303238126e-03,-4.881445177964607342e-03
1.550000000000000000e+02,1.520875125666440886e-03,-5.312751294272778993e-03
1.600000000000000000e+02,1.004674563960381538e-03,-5.706903001911628123e-03
1.650000000000000000e+02,4.173097875290955779e-04,-6.051521309238439353e-03
1.700000000000000000e+02,-2.361162407226454580e-04,-6.334444374639382723e-03
1.750000000000000000e+02,-9.482201447581746837e-04,-6.544279838666881670e-03
1.800000000000000000e+02,-1.709558013035374340e-03,-6.670926323166669406e-03
1.850000000000000000e+02,-2.508993050571357592e-03,-6.706004789032691399e-03
1.900000000000000000e+02,-3.334169306544981781e-03,-6.643151550473065485e-03
1.950000000000000000e+02,-4.172033433511782366e-03,-6.478145374022476442e-03
2.000000000000000000e+02,-5.009340837187559008e-03,-6.208866740857269147e-03
2.050000000000000000e+02,-5.833088575035689366e-03,-5.835112272727870607e-03
2.100000000000000000e+02,-6.630832774637774631e-03,-5.358306376732512553e-03
2.150000000000000000e+02,-7.390868943883116722e-03,-4.781162298524441537e-03
2.200000000000000000e+02,-8.102274617112079774e-03,-4.107345569701194299e-03
2.250000000000000000e+02,-8.754831545640481827e-03,-3.341186080027175754e-03
2.300000000000000000e+02,-9.338857055480794325e-03,-2.487473643059956441e-03
2.350000000000000000e+02,-9.844980988781336026e-03,-1.551358933905465625e-03
2.400000000000000000e+02,-1.026390682470482846e-02,-5.383692568605910871e-04
2.450000000000000000e+02,-1.058619468390168718e-02,5.454621549088143218e-04
2.500000000000000000e+02,-1.080210139983528612e-02,1.693363630935444761e-03
2.550000000000000000e+02,-1.090150957393299855e-02,2.897507570869490689e-03
2.600000000000000000e+02,-1.087397366715196420e-02,4.148633829674042671e-03
2.650000000000000000e+02,-1.070890613405061503e-02,5.435647873467411295e-03
2.700000000000000000e+02,-1.039591926000915656e-02,6.745236118888098091e-03
2.750000000000000000e+02,-9.925327405897799160e-03,8.061549107099255998e-03
2.800000000000000000e+02,-9.288798788500189640e-03,9.366009346768656985e-03
2.850000000000000000e+02,-8.480125641362501118e-03,1.063730210397820404e-02
2.900000000000000000e+02,-7.496058070216117530e-03,1.185160099791677558e-02
2.950000000000000000e+02,-6.337123577707740214e-03,1.298306328742557247e-02
3.000000000000000000e+02,-5.008336385999203472e-03,1.400460121675183370e-02
3.050000000000000000e+02,-3.519694589473229638e-03,1.488889767432088548e-02
3.100000000000000000e+02,-1.886374234191974097e-03,1.560959231029838620e-02
3.150000000000000000e+02,-1.285599498996407028e-04,1.614252691593270547e-02
3.200000000000000000e+02,1.729100954940586366e-03,1.646691622740751801e-02
3.250000000000000000e+02,3.658378157715017152e-03,1.656631034797676275e-02
3.300000000000000000e+02,5.628576537030849196e-03,1.642924053612057622e-02
3.350000000000000000e+02,7.607761105285775101e-03,1.604948718837660021e-02
3.400000000000000000e+02,9.563944699912870287e-03,1.542596735341270932e-02
3.450000000000000000e+02,1.146610900506791174e-02,1.456229593269796861e-02
3.500000000000000000e+02,1.328496583531702316e-02,1.346611789706431486e-02
3.550000000000000000e+02,1.499341410797247823e-02,1.214833104365778231e-02
3.600000000000000000e+02,1.656669747269465948e-02,1.062231875772109285e-02
3.650000000000000000e+02,1.798230901658065539e-02,8.903293876944233867e-03
3.700000000000000000e+02,1.921971757613197621e-02,7.007824936435353910e-03
3.750000000000000000e+02,2.026000381769015382e-02,4.953581977883434254e-03
