5.000000000000000000e+01,0.000000000000000000e+00,-4.460370132252686193e-02
5.500000000000000000e+01,0.000000000000000000e+00,-4.045318597672342698e-02
6.000000000000000000e+01,0.000000000000000000e+00,-3.698399560986614931e-02
6.500000000000000000e+01,0.000000000000000000e+00,-3.403833827693589914e-02
7.000000000000000000e+01,0.000000000000000000e+00,-3.150344286827545803e-02
7.500000000000000000e+01,0.000000000000000000e+00,-2.929654756658864323e-02
8.000000000000000000e+01,0.000000000000000000e+00,-2.735551703949467076e-02
8.500000000000000000e+01,0.000000000000000000e+00,-2.563277057942368875e-02
9.000000000000000000e+01,0.000000000000000000e+00,-2.409123351685288350e-02
9.500000000000000000e+01,0.000000000000000000e+00,-2.270156641535509695e-02
1.000000000000000000e+02,0.000000000000000000e+00,-2.144022472116280387e-02
1.050000000000000000e+02,0.000000000000000000e+00,-2.028807194328763330e-02
1.100000000000000000e+02,0.000000000000000000e+00,-1.922937012334997170e-02
1.150000000000000000e+02,0.000000000000000000e+00,-1.825103262761698653e-02
1.200000000000000000e+02,0.000000000000000000e+00,-1.734206260019774057e-02
1.250000000000000000e+02,0.000000000000000000e+00,-1.649312491252658691e-02
1.300000000000000000e+02,0.000000000000000000e+00,-1.569621546920737382e-02
1.350000000000000000e+02,0.000000000000000000e+00,-1.494440239544547397e-02
1.400000000000000000e+02,0.000000000000000000e+00,-1.423162086737552248e-02
1.450000000000000000e+02,0.000000000000000000e+00,-1.355250832424236343e-02
1.500000000000000000e+02,0.000000000000000000e+00,-1.290227027236744671e-02
1.550000000000000000e+02,0.000000000000000000e+00,-1.227656934368057812e-02
1.600000000000000000e+02,0.000000000000000000e+00,-1.167143200909051895e-02
1.650000000000000000e+02,0.000000000000000000e+00,-1.108316859489967381e-02
1.700000000000000000e+02,0.000000000000000000e+00,-9.477490485029894593e-03
1.750000000000000000e+02,0.000000000000000000e+00,-9.943510198312506196e-03
1.800000000000000000e+02,0.000000000000000000e+00,-9.385556305426522375e-03
1.850000000000000000e+02,0.000000000000000000e+00,-8.831243691977139557e-03
1.900000000000000000e+02,0.000000000000000000e+00,-8.277354435694543600e-03
1.950000000000000000e+02,0.000000000000000000e+00,-7.720592838454386729e-03
2.000000000000000000e+02,0.000000000000000000e+00,-7.157523865637401006e-03
2.050000000000000000e+02,0.000000000000000000e+00,-6.584505133913802835e-03
2.100000000000000000e+02,0.000000000000000000e+00,-5.997609463027022206e-03
2.150000000000000000e+02,0.000000000000000000e+00,-5.392534291758654605e-03
2.200000000000000000e+02,0.000000000000000000e+00,-4.764493219398512232e-03
2.250000000000000000e+02,0.000000000000000000e+00,-4.108083426992949032e-03
2.300000000000000000e+02,0.000000000000000000e+00,-3.417120452460884784e-03
2.350000000000000000e+02,0.000000000000000000e+00,-2.684427205687686148e-03
2.400000000000000000e+02,0.000000000000000000e+00,-1.901391592079187216e-03
2.450000000000000000e+02,0.000000000000000000e+00,-1.058582523071985217e-03
2.500000000000000000e+02,0.000000000000000000e+00,-1.432276148210102950e-04
2.550000000000000000e+02,0.000000000000000000e+00,8.592369938646868223e-04
2.600000000000000000e+02,0.000000000000000000e+00,1.967182009216407197e-03
2.650000000000000000e+02,0.000000000000000000e+00,3.203729457060852052e-03
2.700000000000000000e+02,0.000000000000000000e+00,4.598467727117415069e-03
2.750000000000000000e+02,0.000000000000000000e+00,6.189951444181867463e-03
2.800000000000000000e+02,0.000000000000000000e+00,8.029448707296190160e-03
2.850000000000000000e+02,0.000000000000000000e+00,1.018673010888161007e-02
2.900000000000000000e+02,0.000000000000000000e+00,1.275932896929752453e-02
2.950000000000000000e+02,0.000000000000000000e+00,1.588797267836439958e-02
3.000000000000000000e+02,0.000000000000000000e+00,1.978358483135000956e-02
