5.000000000000000000e+01,0.000000000000000000e+00,-3.634874444870793420e-02
5.500000000000000000e+01,0.000000000000000000e+00,-3.115065025099851906e-02
6.000000000000000000e+01,0.000000000000000000e+00,-2.655890180871236725e-02
6.500000000000000000e+01,0.000000000000000000e+00,-2.240263458032609040e-02
7.000000000000000000e+01,0.000000000000000000e+00,-1.855361624411494548e-02
7.500000000000000000e+01,0.000000000000000000e+00,-1.491059104777700713e-02
8.000000000000000000e+01,0.000000000000000000e+00,-1.138904292247522668e-02
8.500000000000000000e+01,0.000000000000000000e+00,-7.913973197566186862e-03
9.000000000000000000e+01,0.000000000000000000e+00,-4.414275896576879202e-03
9.500000000000000000e+01,0.000000000000000000e+00,-8.177670715937050911e-04
1.000000000000000000e+02,0.000000000000000000e+00,2.953890020951685513e-03
1.050000000000000000e+02,0.000000000000000000e+00,6.991142510208010058e-03
1.100000000000000000e+02,0.000000000000000000e+00,1.140439995216598751e-02
1.150000000000000000e+02,0.000000000000000000e+00,1.633533783129293912e-02
1.200000000000000000e+02,0.000000000000000000e+00,2.197432334423654599e-02
1.250000000000000000e+02,0.000000000000000000e+00,2.858891340884969767e-02
1.300000000000000000e+02,0.000000000000000000e+00,3.657325292092411528e-02
1.350000000000000000e+02,0.000000000000000000e+00,4.653937537703695115e-02
1.400000000000000000e+02,0.000000000000000000e+00,5.949935948449083106e-02
1.450000000000000000e+02,0.000000000000000000e+00,7.726556911244518433e-02
1.500000000000000000e+02,0.000000000000000000e+00,1.034505950854173600e-01
1.550000000000000000e+02,0.000000000000000000e+00,1.464660694605425251e-01
1.600000000000000000e+02,0.000000000000000000e+00,2.315160135102428685e-01
1.650000000000000000e+02,0.000000000000000000e+00,4.845451024637875137e-01
1.700000000000000000e+02,0.000000000000000000e+00,3.548884825644227210e+06
1.750000000000000000e+02,0.000000000000000000e+00,-5.200599623287356366e-01
1.800000000000000000e+02,0.000000000000000000e+00,-2.665580226545146147e-01
1.850000000000000000e+02,0.000000000000000000e+00,-1.806779126143269742e-01
1.900000000000000000e+02,0.000000000000000000e+00,-1.364040271957018269e-01
1.950000000000000000e+02,0.000000000000000000e+00,-1.084156168397161779e-01
2.000000000000000000e+02,0.000000000000000000e+00,-8.811368868766016049e-02
2.050000000000000000e+02,0.000000000000000000e+00,-7.158051865854254958e-02
2.100000000000000000e+02,0.000000000000000000e+00,-5.648608165196738334e-02
2.150000000000000000e+02,0.000000000000000000e+00,-4.088050334908652217e-02
2.200000000000000000e+02,0.000000000000000000e+00,-2.228015596129495624e-02
2.250000000000000000e+02,0.000000000000000000e+00,4.028889719031417647e-03
2.300000000000000000e+02,0.000000000000000000e+00,5.095975381299424484e-02
2.350000000000000000e+02,0.000000000000000000e+00,1.781098866799037395e-01
2.400000000000000000e+02,0.000000000000000000e+00,3.300001808094802591e+00
2.450000000000000000e+02,0.000000000000000000e+00,-3.852973440331430854e-01
2.500000000000000000e+02,0.000000000000000000e+00,-2.241222906667251213e-01
2.550000000000000000e+02,0.000000000000000000e+00,-1.731343365668282508e-01
2.600000000000000000e+02,0.000000000000000000e+00,-1.481985699427065539e-01
2.650000000000000000e+02,0.000000000000000000e+00,-1.336224178421289710e-01
2.700000000000000000e+02,0.000000000000000000e+00,-1.243282836520991780e-01
2.750000000000000000e+02,0.000000000000000000e+00,-1.181899062483084406e-01
2.800000000000000000e+02,0.000000000000000000e+00,-1.141788833362263195e-01
2.850000000000000000e+02,0.000000000000000000e+00,-1.117618457643880375e-01
2.900000000000000000e+02,0.000000000000000000e+00,-1.106680024133655654e-01
2.950000000000000000e+02,0.000000000000000000e+00,-1.107937366115578498e-01
3.000000000000000000e+02,0.000000000000000000e+00,-1.121712467217783477e-01
3.050000000000000000e+02,0.000000000000000000e+00,-1.149811987571820043e-01
3.100000000000000000e+02,0.000000000000000000e+00,-1.196188393973494912e-01
3.150000000000000000e+02,0.000000000000000000e+00,-1.268647814367621085e-01
3.200000000000000000e+02,0.000000000000000000e+00,-1.383283372828855995e-01
3.250000000000000000e+02,0.000000000000000000e+00,-1.577872486699587740e-01
3.300000000000000000e+02,0.000000000000000000e+00,-1.965475866723692122e-01
3.350000000000000000e+02,0.000000000000000000e+00,-3.109357793965489281e-01
3.400000000000000000e+02,0.000000000000000000e+00,-5.147420692518876604e+04
3.450000000000000000e+02,0.000000000000000000e+00,1.321301873191502996e-01
3.500000000000000000e+02,0.000000000000000000e+00,1.416887166602664831e-02
3.550000000000000000e+02,0.000000000000000000e+00,-3.131366483792379085e-02
3.600000000000000000e+02,0.000000000000000000e+00,-6.229353399564408617e-02
3.650000000000000000e+02,0.000000000000000000e+00,-9.409707292289604119e-02
3.700000000000000000e+02,0.000000000000000000e+00,-1.426199244482800887e-01
3.750000000000000000e+02,0.000000000000000000e+00,-2.689664620638448911e-01
3.800000000000000000e+02,0.000000000000000000e+00,-9.573668643304463544e+00
3.850000000000000000e+02,0.000000000000000000e+00,2.261450002866270403e-01
3.900000000000000000e+02,0.000000000000000000e+00,9.236813010408712055e-02
3.950000000000000000e+02,0.000000000000000000e+00,4.686314752956134699e-02
4.000000000000000000e+02,0.000000000000000000e+00,2.311184591640308428e-02
4.050000000000000000e+02,0.000000000000000000e+00,8.027417139502422000e-03
4.100000000000000000e+02,0.000000000000000000e+00,-2.753057301316680101e-03
4.150000000000000000e+02,0.000000000000000000e+00,-1.111672745953281097e-02
4.200000000000000000e+02,0.000000000000000000e+00,-1.802459770510613651e-02
4.250000000000000000e+02,0.000000000000000000e+00,-2.402669574935355212e-02
4.300000000000000000e+02,0.000000000000000000e+00,-2.946816797554490525e-02
4.350000000000000000e+02,0.000000000000000000e+00,-3.458282863361712700e-02
4.400000000000000000e+02,0.000000000000000000e+00,-3.953895006974703086e-02
4.450000000000000000e+02,0.000000000000000000e+00,-4.446092669091385868e-02
4.500000000000000000e+02,0.000000000000000000e+00,-4.943379001814393603e-02
4.550000000000000000e+02,0.000000000000000000e+00,-5.448517693922075300e-02
4.600000000000000000e+02,0.000000000000000000e+00,-5.951504975371588180e-02
4.650000000000000000e+02,0.000000000000000000e+00,-6.405630930761367636e-02
